city,pollutant,year,month,year_month,n_days_with_data,avg_value
Hyderabad,CO,2017,02,2017-02,28,0.112
Hyderabad,CO,2017,03,2017-03,31,0.165
Hyderabad,CO,2017,04,2017-04,29,0.167
Hyderabad,CO,2017,05,2017-05,31,0.112
Hyderabad,CO,2017,06,2017-06,30,0.129
Hyderabad,CO,2017,07,2017-07,31,0.161
Hyderabad,CO,2017,08,2017-08,31,0.188
Hyderabad,CO,2017,09,2017-09,30,0.089
Hyderabad,CO,2017,10,2017-10,31,0.197
Hyderabad,CO,2017,11,2017-11,30,0.748
Hyderabad,CO,2017,12,2017-12,31,0.94
Hyderabad,CO,2018,01,2018-01,31,0.96
Hyderabad,CO,2018,02,2018-02,28,0.858
Hyderabad,CO,2018,03,2018-03,31,0.866
Hyderabad,CO,2018,04,2018-04,30,0.698
Hyderabad,CO,2018,05,2018-05,31,0.699
Hyderabad,CO,2018,06,2018-06,30,0.515
Hyderabad,CO,2018,07,2018-07,31,0.287
Hyderabad,CO,2018,08,2018-08,31,0.3
Hyderabad,CO,2018,09,2018-09,30,0.472
Hyderabad,CO,2018,10,2018-10,31,0.556
Hyderabad,CO,2018,11,2018-11,30,0.605
Hyderabad,CO,2018,12,2018-12,31,0.662
Hyderabad,CO,2019,01,2019-01,31,0.717
Hyderabad,CO,2019,02,2019-02,28,0.604
Hyderabad,CO,2019,03,2019-03,31,0.621
Hyderabad,CO,2019,04,2019-04,30,0.596
Hyderabad,CO,2019,05,2019-05,31,0.639
Hyderabad,CO,2019,06,2019-06,30,0.407
Hyderabad,CO,2019,07,2019-07,31,0.377
Hyderabad,CO,2019,08,2019-08,31,0.391
Hyderabad,CO,2019,09,2019-09,30,0.423
Hyderabad,CO,2019,10,2019-10,31,0.598
Hyderabad,CO,2019,11,2019-11,30,0.687
Hyderabad,CO,2019,12,2019-12,31,0.781
Hyderabad,CO,2020,01,2020-01,31,0.552
Hyderabad,CO,2020,02,2020-02,29,0.494
Hyderabad,CO,2020,03,2020-03,31,0.491
Hyderabad,CO,2020,04,2020-04,30,0.477
Hyderabad,CO,2020,05,2020-05,31,0.46
Hyderabad,CO,2020,06,2020-06,30,0.312
Hyderabad,CO,2020,07,2020-07,0,
Hyderabad,NH3,2015,01,2015-01,0,
Hyderabad,NH3,2015,02,2015-02,0,
Hyderabad,NH3,2015,03,2015-03,0,
Hyderabad,NH3,2015,04,2015-04,0,
Hyderabad,NH3,2015,05,2015-05,0,
Hyderabad,NH3,2015,06,2015-06,0,
Hyderabad,NH3,2015,07,2015-07,0,
Hyderabad,NH3,2015,08,2015-08,0,
Hyderabad,NH3,2015,09,2015-09,8,23.295
Hyderabad,NH3,2015,10,2015-10,27,10.711
Hyderabad,NH3,2015,11,2015-11,28,9.255
Hyderabad,NH3,2015,12,2015-12,27,10.348
Hyderabad,NH3,2016,01,2016-01,31,10.454
Hyderabad,NH3,2016,02,2016-02,29,10.399
Hyderabad,NH3,2016,03,2016-03,27,10.287
Hyderabad,NH3,2016,04,2016-04,25,23.594
Hyderabad,NH3,2016,05,2016-05,26,29.586
Hyderabad,NH3,2016,06,2016-06,0,
Hyderabad,NH3,2016,07,2016-07,0,
Hyderabad,NH3,2016,08,2016-08,1,11.816
Hyderabad,NH3,2016,09,2016-09,21,22.758
Hyderabad,NH3,2016,10,2016-10,27,29.278
Hyderabad,NH3,2016,11,2016-11,30,25.791
Hyderabad,NH3,2016,12,2016-12,29,28.647
Hyderabad,NH3,2017,01,2017-01,31,19.752
Hyderabad,NH3,2017,02,2017-02,22,25.493
Hyderabad,NH3,2017,03,2017-03,31,21.624
Hyderabad,NH3,2017,04,2017-04,29,25.894
Hyderabad,NH3,2017,05,2017-05,26,27.925
Hyderabad,NH3,2017,06,2017-06,28,9.867
Hyderabad,NH3,2017,07,2017-07,30,5.649
Hyderabad,NH3,2017,08,2017-08,27,6.22
Hyderabad,NH3,2017,09,2017-09,29,6.217
Hyderabad,NH3,2017,10,2017-10,31,11.549
Hyderabad,NH3,2017,11,2017-11,30,15.698
Hyderabad,NH3,2017,12,2017-12,31,17.489
Hyderabad,NH3,2018,01,2018-01,31,23.571
Hyderabad,NH3,2018,02,2018-02,28,24.628
Hyderabad,NH3,2018,03,2018-03,31,20.847
Hyderabad,NH3,2018,04,2018-04,30,16.103
Hyderabad,NH3,2018,05,2018-05,31,13.851
Hyderabad,NH3,2018,06,2018-06,30,14.954
Hyderabad,NH3,2018,07,2018-07,31,15.396
Hyderabad,NH3,2018,08,2018-08,31,15.632
Hyderabad,NH3,2018,09,2018-09,30,15.504
Hyderabad,NH3,2018,10,2018-10,31,13.975
Hyderabad,NH3,2018,11,2018-11,30,10.448
Hyderabad,NH3,2018,12,2018-12,31,12.03
Hyderabad,NH3,2019,01,2019-01,31,18.929
Hyderabad,NH3,2019,02,2019-02,28,16.167
Hyderabad,NH3,2019,03,2019-03,31,14.923
Hyderabad,NH3,2019,04,2019-04,30,13.411
Hyderabad,NH3,2019,05,2019-05,31,16.917
Hyderabad,NH3,2019,06,2019-06,30,11.724
Hyderabad,NH3,2019,07,2019-07,31,9.437
Hyderabad,NH3,2019,08,2019-08,31,16.241
Hyderabad,NH3,2019,09,2019-09,30,11.201
Hyderabad,NH3,2019,10,2019-10,31,10.175
Hyderabad,NH3,2019,11,2019-11,30,13.617
Hyderabad,NH3,2019,12,2019-12,31,15.138
Hyderabad,NH3,2020,01,2020-01,31,18.25
Hyderabad,NH3,2020,02,2020-02,29,20.285
Hyderabad,NH3,2020,03,2020-03,31,13.95
Hyderabad,NH3,2020,04,2020-04,30,14.33
Hyderabad,NH3,2020,05,2020-05,31,13.457
Hyderabad,NH3,2020,06,2020-06,30,14.947
Hyderabad,NH3,2020,07,2020-07,0,
Hyderabad,NO,2015,01,2015-01,27,12.036
Hyderabad,NO,2015,02,2015-02,24,14.816
Hyderabad,NO,2015,03,2015-03,31,11.404
Hyderabad,NO,2015,04,2015-04,27,13.569
Hyderabad,NO,2015,05,2015-05,31,13.076
Hyderabad,NO,2015,06,2015-06,30,10.802
Hyderabad,NO,2015,07,2015-07,31,8.639
Hyderabad,NO,2015,08,2015-08,31,8.857
Hyderabad,NO,2015,09,2015-09,29,5.178
Hyderabad,NO,2015,10,2015-10,31,3.525
Hyderabad,NO,2015,11,2015-11,30,7.502
Hyderabad,NO,2015,12,2015-12,31,8.832
Hyderabad,NO,2016,01,2016-01,31,8.764
Hyderabad,NO,2016,02,2016-02,29,6.256
Hyderabad,NO,2016,03,2016-03,29,6.028
Hyderabad,NO,2016,04,2016-04,26,7.627
Hyderabad,NO,2016,05,2016-05,31,9.258
Hyderabad,NO,2016,06,2016-06,29,7.017
Hyderabad,NO,2016,07,2016-07,30,7.238
Hyderabad,NO,2016,08,2016-08,12,7.479
Hyderabad,NO,2016,09,2016-09,21,11.303
Hyderabad,NO,2016,10,2016-10,27,11.843
Hyderabad,NO,2016,11,2016-11,30,9.514
Hyderabad,NO,2016,12,2016-12,29,10.822
Hyderabad,NO,2017,01,2017-01,31,11.902
Hyderabad,NO,2017,02,2017-02,24,11.188
Hyderabad,NO,2017,03,2017-03,31,10.526
Hyderabad,NO,2017,04,2017-04,29,9.805
Hyderabad,NO,2017,05,2017-05,31,5.512
Hyderabad,NO,2017,06,2017-06,30,7.79
Hyderabad,NO,2017,07,2017-07,31,7.023
Hyderabad,NO,2017,08,2017-08,31,8.056
Hyderabad,NO,2017,09,2017-09,29,8.654
Hyderabad,NO,2017,10,2017-10,23,11.352
Hyderabad,NO,2017,11,2017-11,30,9.655
Hyderabad,NO,2017,12,2017-12,31,8.753
Hyderabad,NO,2018,01,2018-01,31,8.598
Hyderabad,NO,2018,02,2018-02,28,10.554
Hyderabad,NO,2018,03,2018-03,31,5.534
Hyderabad,NO,2018,04,2018-04,30,5.684
Hyderabad,NO,2018,05,2018-05,31,3.205
Hyderabad,NO,2018,06,2018-06,30,3.304
Hyderabad,NO,2018,07,2018-07,31,4.812
Hyderabad,NO,2018,08,2018-08,31,6.16
Hyderabad,NO,2018,09,2018-09,30,7.958
Hyderabad,NO,2018,10,2018-10,31,7.289
Hyderabad,NO,2018,11,2018-11,30,6.807
Hyderabad,NO,2018,12,2018-12,31,5.549
Hyderabad,NO,2019,01,2019-01,31,7.359
Hyderabad,NO,2019,02,2019-02,28,4.664
Hyderabad,NO,2019,03,2019-03,31,4.467
Hyderabad,NO,2019,04,2019-04,30,4.065
Hyderabad,NO,2019,05,2019-05,31,3.863
Hyderabad,NO,2019,06,2019-06,30,2.184
Hyderabad,NO,2019,07,2019-07,31,3.067
Hyderabad,NO,2019,08,2019-08,31,4.737
Hyderabad,NO,2019,09,2019-09,30,4.619
Hyderabad,NO,2019,10,2019-10,31,5.703
Hyderabad,NO,2019,11,2019-11,30,5.349
Hyderabad,NO,2019,12,2019-12,31,10.358
Hyderabad,NO,2020,01,2020-01,31,10.572
Hyderabad,NO,2020,02,2020-02,29,12.571
Hyderabad,NO,2020,03,2020-03,31,8.241
Hyderabad,NO,2020,04,2020-04,30,7.852
Hyderabad,NO,2020,05,2020-05,31,6.007
Hyderabad,NO,2020,06,2020-06,30,6.047
Hyderabad,NO,2020,07,2020-07,0,
Hyderabad,NO2,2015,01,2015-01,27,23.458
Hyderabad,NO2,2015,02,2015-02,24,27.019
Hyderabad,NO2,2015,03,2015-03,31,21.328
Hyderabad,NO2,2015,04,2015-04,27,16.339
Hyderabad,NO2,2015,05,2015-05,31,15.886
Hyderabad,NO2,2015,06,2015-06,30,10.375
Hyderabad,NO2,2015,07,2015-07,31,6.687
Hyderabad,NO2,2015,08,2015-08,31,13.14
Hyderabad,NO2,2015,09,2015-09,29,17.37
Hyderabad,NO2,2015,10,2015-10,31,5.686
Hyderabad,NO2,2015,11,2015-11,30,10.685
Hyderabad,NO2,2015,12,2015-12,31,15.507
Hyderabad,NO2,2016,01,2016-01,31,12.124
Hyderabad,NO2,2016,02,2016-02,29,10.237
Hyderabad,NO2,2016,03,2016-03,29,10.488
Hyderabad,NO2,2016,04,2016-04,26,30.837
Hyderabad,NO2,2016,05,2016-05,31,29.503
Hyderabad,NO2,2016,06,2016-06,29,12.771
Hyderabad,NO2,2016,07,2016-07,30,10.42
Hyderabad,NO2,2016,08,2016-08,12,8.205
Hyderabad,NO2,2016,09,2016-09,21,51.289
Hyderabad,NO2,2016,10,2016-10,27,57.231
Hyderabad,NO2,2016,11,2016-11,30,38.686
Hyderabad,NO2,2016,12,2016-12,29,57.405
Hyderabad,NO2,2017,01,2017-01,31,48.16
Hyderabad,NO2,2017,02,2017-02,24,44.134
Hyderabad,NO2,2017,03,2017-03,31,36.511
Hyderabad,NO2,2017,04,2017-04,29,37.184
Hyderabad,NO2,2017,05,2017-05,31,39.9
Hyderabad,NO2,2017,06,2017-06,30,15.957
Hyderabad,NO2,2017,07,2017-07,31,13.225
Hyderabad,NO2,2017,08,2017-08,31,14.259
Hyderabad,NO2,2017,09,2017-09,29,16.351
Hyderabad,NO2,2017,10,2017-10,23,23.54
Hyderabad,NO2,2017,11,2017-11,30,39.549
Hyderabad,NO2,2017,12,2017-12,31,49.897
Hyderabad,NO2,2018,01,2018-01,31,53.534
Hyderabad,NO2,2018,02,2018-02,28,51.735
Hyderabad,NO2,2018,03,2018-03,31,45.59
Hyderabad,NO2,2018,04,2018-04,30,37.668
Hyderabad,NO2,2018,05,2018-05,31,30.978
Hyderabad,NO2,2018,06,2018-06,30,24.035
Hyderabad,NO2,2018,07,2018-07,31,23.354
Hyderabad,NO2,2018,08,2018-08,31,24.073
Hyderabad,NO2,2018,09,2018-09,30,30.92
Hyderabad,NO2,2018,10,2018-10,31,42.162
Hyderabad,NO2,2018,11,2018-11,30,45.537
Hyderabad,NO2,2018,12,2018-12,31,41.537
Hyderabad,NO2,2019,01,2019-01,31,48.299
Hyderabad,NO2,2019,02,2019-02,28,43.218
Hyderabad,NO2,2019,03,2019-03,31,36.566
Hyderabad,NO2,2019,04,2019-04,30,32.824
Hyderabad,NO2,2019,05,2019-05,31,30.842
Hyderabad,NO2,2019,06,2019-06,30,18.223
Hyderabad,NO2,2019,07,2019-07,31,12.817
Hyderabad,NO2,2019,08,2019-08,31,19.242
Hyderabad,NO2,2019,09,2019-09,30,16.988
Hyderabad,NO2,2019,10,2019-10,31,24.07
Hyderabad,NO2,2019,11,2019-11,30,33.525
Hyderabad,NO2,2019,12,2019-12,31,40.176
Hyderabad,NO2,2020,01,2020-01,31,34.109
Hyderabad,NO2,2020,02,2020-02,29,34.824
Hyderabad,NO2,2020,03,2020-03,31,23.72
Hyderabad,NO2,2020,04,2020-04,30,22.405
Hyderabad,NO2,2020,05,2020-05,31,26.234
Hyderabad,NO2,2020,06,2020-06,30,21.728
Hyderabad,NO2,2020,07,2020-07,0,
Hyderabad,NOx,2015,01,2015-01,27,35.494
Hyderabad,NOx,2015,02,2015-02,24,41.835
Hyderabad,NOx,2015,03,2015-03,31,32.731
Hyderabad,NOx,2015,04,2015-04,27,29.783
Hyderabad,NOx,2015,05,2015-05,31,28.613
Hyderabad,NOx,2015,06,2015-06,30,20.985
Hyderabad,NOx,2015,07,2015-07,31,15.261
Hyderabad,NOx,2015,08,2015-08,31,21.49
Hyderabad,NOx,2015,09,2015-09,29,18.814
Hyderabad,NOx,2015,10,2015-10,31,7.179
Hyderabad,NOx,2015,11,2015-11,30,15.896
Hyderabad,NOx,2015,12,2015-12,31,22.49
Hyderabad,NOx,2016,01,2016-01,31,19.076
Hyderabad,NOx,2016,02,2016-02,29,14.946
Hyderabad,NOx,2016,03,2016-03,29,15.023
Hyderabad,NOx,2016,04,2016-04,26,25.779
Hyderabad,NOx,2016,05,2016-05,31,27.249
Hyderabad,NOx,2016,06,2016-06,29,19.787
Hyderabad,NOx,2016,07,2016-07,30,17.649
Hyderabad,NOx,2016,08,2016-08,29,5.902
Hyderabad,NOx,2016,09,2016-09,30,13.205
Hyderabad,NOx,2016,10,2016-10,31,16.658
Hyderabad,NOx,2016,11,2016-11,30,12.858
Hyderabad,NOx,2016,12,2016-12,31,12.649
Hyderabad,NOx,2017,01,2017-01,31,11.966
Hyderabad,NOx,2017,02,2017-02,28,10.754
Hyderabad,NOx,2017,03,2017-03,31,10.944
Hyderabad,NOx,2017,04,2017-04,29,11.604
Hyderabad,NOx,2017,05,2017-05,31,11.424
Hyderabad,NOx,2017,06,2017-06,30,7.31
Hyderabad,NOx,2017,07,2017-07,31,6.563
Hyderabad,NOx,2017,08,2017-08,31,7.252
Hyderabad,NOx,2017,09,2017-09,30,8.372
Hyderabad,NOx,2017,10,2017-10,31,6.217
Hyderabad,NOx,2017,11,2017-11,30,27.465
Hyderabad,NOx,2017,12,2017-12,31,33.265
Hyderabad,NOx,2018,01,2018-01,31,35.011
Hyderabad,NOx,2018,02,2018-02,28,35.408
Hyderabad,NOx,2018,03,2018-03,31,28.52
Hyderabad,NOx,2018,04,2018-04,30,24.35
Hyderabad,NOx,2018,05,2018-05,31,18.94
Hyderabad,NOx,2018,06,2018-06,30,15.266
Hyderabad,NOx,2018,07,2018-07,31,15.971
Hyderabad,NOx,2018,08,2018-08,31,17.144
Hyderabad,NOx,2018,09,2018-09,30,22.341
Hyderabad,NOx,2018,10,2018-10,31,27.794
Hyderabad,NOx,2018,11,2018-11,30,29.026
Hyderabad,NOx,2018,12,2018-12,31,25.944
Hyderabad,NOx,2019,01,2019-01,31,31.048
Hyderabad,NOx,2019,02,2019-02,28,26.416
Hyderabad,NOx,2019,03,2019-03,31,22.635
Hyderabad,NOx,2019,04,2019-04,30,20.448
Hyderabad,NOx,2019,05,2019-05,31,19.318
Hyderabad,NOx,2019,06,2019-06,30,11.175
Hyderabad,NOx,2019,07,2019-07,31,8.779
Hyderabad,NOx,2019,08,2019-08,31,13.322
Hyderabad,NOx,2019,09,2019-09,30,11.127
Hyderabad,NOx,2019,10,2019-10,31,15.081
Hyderabad,NOx,2019,11,2019-11,30,21.256
Hyderabad,NOx,2019,12,2019-12,31,28.538
Hyderabad,NOx,2020,01,2020-01,31,25.249
Hyderabad,NOx,2020,02,2020-02,29,27.046
Hyderabad,NOx,2020,03,2020-03,31,18.141
Hyderabad,NOx,2020,04,2020-04,30,16.785
Hyderabad,NOx,2020,05,2020-05,31,17.749
Hyderabad,NOx,2020,06,2020-06,30,15.23
Hyderabad,NOx,2020,07,2020-07,0,
Hyderabad,O3,2015,01,2015-01,22,25.476
Hyderabad,O3,2015,02,2015-02,24,32.706
Hyderabad,O3,2015,03,2015-03,31,32.535
Hyderabad,O3,2015,04,2015-04,27,34.87
Hyderabad,O3,2015,05,2015-05,31,37.414
Hyderabad,O3,2015,06,2015-06,30,22.449
Hyderabad,O3,2015,07,2015-07,31,15.443
Hyderabad,O3,2015,08,2015-08,31,15.301
Hyderabad,O3,2015,09,2015-09,29,23.533
Hyderabad,O3,2015,10,2015-10,31,34.635
Hyderabad,O3,2015,11,2015-11,30,34.778
Hyderabad,O3,2015,12,2015-12,31,32.794
Hyderabad,O3,2016,01,2016-01,31,42.718
Hyderabad,O3,2016,02,2016-02,29,32.153
Hyderabad,O3,2016,03,2016-03,31,42.702
Hyderabad,O3,2016,04,2016-04,28,41.737
Hyderabad,O3,2016,05,2016-05,31,30.983
Hyderabad,O3,2016,06,2016-06,29,20.025
Hyderabad,O3,2016,07,2016-07,30,10.566
Hyderabad,O3,2016,08,2016-08,12,8.563
Hyderabad,O3,2016,09,2016-09,21,19.677
Hyderabad,O3,2016,10,2016-10,27,34.387
Hyderabad,O3,2016,11,2016-11,30,64.15
Hyderabad,O3,2016,12,2016-12,29,51.203
Hyderabad,O3,2017,01,2017-01,29,52.066
Hyderabad,O3,2017,02,2017-02,24,57.531
Hyderabad,O3,2017,03,2017-03,31,51.008
Hyderabad,O3,2017,04,2017-04,29,47.401
Hyderabad,O3,2017,05,2017-05,31,48.156
Hyderabad,O3,2017,06,2017-06,30,41.128
Hyderabad,O3,2017,07,2017-07,31,29.43
Hyderabad,O3,2017,08,2017-08,31,29.965
Hyderabad,O3,2017,09,2017-09,29,33.773
Hyderabad,O3,2017,10,2017-10,23,53.322
Hyderabad,O3,2017,11,2017-11,30,51.898
Hyderabad,O3,2017,12,2017-12,31,50.704
Hyderabad,O3,2018,01,2018-01,31,49.05
Hyderabad,O3,2018,02,2018-02,28,42.784
Hyderabad,O3,2018,03,2018-03,31,46.428
Hyderabad,O3,2018,04,2018-04,30,43.409
Hyderabad,O3,2018,05,2018-05,31,49.41
Hyderabad,O3,2018,06,2018-06,30,28.214
Hyderabad,O3,2018,07,2018-07,31,17.828
Hyderabad,O3,2018,08,2018-08,31,14.17
Hyderabad,O3,2018,09,2018-09,30,21.06
Hyderabad,O3,2018,10,2018-10,31,27.759
Hyderabad,O3,2018,11,2018-11,30,33.459
Hyderabad,O3,2018,12,2018-12,31,34.853
Hyderabad,O3,2019,01,2019-01,31,32.395
Hyderabad,O3,2019,02,2019-02,28,31.825
Hyderabad,O3,2019,03,2019-03,31,31.302
Hyderabad,O3,2019,04,2019-04,30,42.397
Hyderabad,O3,2019,05,2019-05,31,44.304
Hyderabad,O3,2019,06,2019-06,30,34.812
Hyderabad,O3,2019,07,2019-07,31,19.763
Hyderabad,O3,2019,08,2019-08,31,16.727
Hyderabad,O3,2019,09,2019-09,30,16.384
Hyderabad,O3,2019,10,2019-10,31,19.918
Hyderabad,O3,2019,11,2019-11,30,30.543
Hyderabad,O3,2019,12,2019-12,31,27.887
Hyderabad,O3,2020,01,2020-01,31,28.284
Hyderabad,O3,2020,02,2020-02,29,28.11
Hyderabad,O3,2020,03,2020-03,31,26.852
Hyderabad,O3,2020,04,2020-04,30,28.037
Hyderabad,O3,2020,05,2020-05,31,31.244
Hyderabad,O3,2020,06,2020-06,30,18.501
Hyderabad,O3,2020,07,2020-07,0,
Hyderabad,PM10,2015,01,2015-01,0,
Hyderabad,PM10,2015,02,2015-02,0,
Hyderabad,PM10,2015,03,2015-03,0,
Hyderabad,PM10,2015,04,2015-04,0,
Hyderabad,PM10,2015,05,2015-05,0,
Hyderabad,PM10,2015,06,2015-06,0,
Hyderabad,PM10,2015,07,2015-07,0,
Hyderabad,PM10,2015,08,2015-08,0,
Hyderabad,PM10,2015,09,2015-09,10,38.231
Hyderabad,PM10,2015,10,2015-10,27,96.476
Hyderabad,PM10,2015,11,2015-11,28,102.353
Hyderabad,PM10,2015,12,2015-12,26,95.049
Hyderabad,PM10,2016,01,2016-01,31,101.887
Hyderabad,PM10,2016,02,2016-02,23,100.209
Hyderabad,PM10,2016,03,2016-03,31,96.536
Hyderabad,PM10,2016,04,2016-04,28,95.683
Hyderabad,PM10,2016,05,2016-05,26,72.934
Hyderabad,PM10,2016,06,2016-06,0,
Hyderabad,PM10,2016,07,2016-07,0,
Hyderabad,PM10,2016,08,2016-08,1,26.958
Hyderabad,PM10,2016,09,2016-09,21,58.946
Hyderabad,PM10,2016,10,2016-10,27,82.279
Hyderabad,PM10,2016,11,2016-11,29,99.497
Hyderabad,PM10,2016,12,2016-12,29,97.894
Hyderabad,PM10,2017,01,2017-01,31,128.923
Hyderabad,PM10,2017,02,2017-02,24,152.295
Hyderabad,PM10,2017,03,2017-03,31,132.336
Hyderabad,PM10,2017,04,2017-04,29,157.872
Hyderabad,PM10,2017,05,2017-05,31,101.619
Hyderabad,PM10,2017,06,2017-06,30,34.27
Hyderabad,PM10,2017,07,2017-07,31,44.635
Hyderabad,PM10,2017,08,2017-08,31,44.513
Hyderabad,PM10,2017,09,2017-09,29,53.128
Hyderabad,PM10,2017,10,2017-10,23,80.144
Hyderabad,PM10,2017,11,2017-11,30,103.928
Hyderabad,PM10,2017,12,2017-12,31,134.465
Hyderabad,PM10,2018,01,2018-01,31,144.854
Hyderabad,PM10,2018,02,2018-02,28,115.052
Hyderabad,PM10,2018,03,2018-03,31,115.537
Hyderabad,PM10,2018,04,2018-04,30,91.042
Hyderabad,PM10,2018,05,2018-05,31,90.728
Hyderabad,PM10,2018,06,2018-06,30,54.502
Hyderabad,PM10,2018,07,2018-07,31,45.041
Hyderabad,PM10,2018,08,2018-08,31,50.25
Hyderabad,PM10,2018,09,2018-09,30,78.846
Hyderabad,PM10,2018,10,2018-10,31,118.454
Hyderabad,PM10,2018,11,2018-11,30,118.287
Hyderabad,PM10,2018,12,2018-12,31,125.441
Hyderabad,PM10,2019,01,2019-01,31,133.099
Hyderabad,PM10,2019,02,2019-02,28,119.054
Hyderabad,PM10,2019,03,2019-03,31,115.596
Hyderabad,PM10,2019,04,2019-04,30,94.349
Hyderabad,PM10,2019,05,2019-05,31,125.585
Hyderabad,PM10,2019,06,2019-06,30,57.31
Hyderabad,PM10,2019,07,2019-07,31,39.933
Hyderabad,PM10,2019,08,2019-08,31,48.821
Hyderabad,PM10,2019,09,2019-09,30,42.044
Hyderabad,PM10,2019,10,2019-10,31,68.804
Hyderabad,PM10,2019,11,2019-11,30,130.779
Hyderabad,PM10,2019,12,2019-12,31,121.626
Hyderabad,PM10,2020,01,2020-01,31,104.006
Hyderabad,PM10,2020,02,2020-02,29,98.055
Hyderabad,PM10,2020,03,2020-03,31,80.472
Hyderabad,PM10,2020,04,2020-04,30,59.741
Hyderabad,PM10,2020,05,2020-05,31,80.478
Hyderabad,PM10,2020,06,2020-06,30,45.096
Hyderabad,PM10,2020,07,2020-07,0,
Hyderabad,PM2.5,2015,01,2015-01,0,
Hyderabad,PM2.5,2015,02,2015-02,0,
Hyderabad,PM2.5,2015,03,2015-03,1,47.029
Hyderabad,PM2.5,2015,04,2015-04,22,57.063
Hyderabad,PM2.5,2015,05,2015-05,31,51.552
Hyderabad,PM2.5,2015,06,2015-06,30,75.542
Hyderabad,PM2.5,2015,07,2015-07,31,26.766
Hyderabad,PM2.5,2015,08,2015-08,31,50.841
Hyderabad,PM2.5,2015,09,2015-09,30,77.79
Hyderabad,PM2.5,2015,10,2015-10,31,121.82
Hyderabad,PM2.5,2015,11,2015-11,30,60.782
Hyderabad,PM2.5,2015,12,2015-12,31,56.349
Hyderabad,PM2.5,2016,01,2016-01,29,79.079
Hyderabad,PM2.5,2016,02,2016-02,29,87.283
Hyderabad,PM2.5,2016,03,2016-03,31,56.559
Hyderabad,PM2.5,2016,04,2016-04,28,48.513
Hyderabad,PM2.5,2016,05,2016-05,31,38.242
Hyderabad,PM2.5,2016,06,2016-06,27,65.066
Hyderabad,PM2.5,2016,07,2016-07,27,48.444
Hyderabad,PM2.5,2016,08,2016-08,10,7.691
Hyderabad,PM2.5,2016,09,2016-09,20,24.798
Hyderabad,PM2.5,2016,10,2016-10,25,44.281
Hyderabad,PM2.5,2016,11,2016-11,30,62.329
Hyderabad,PM2.5,2016,12,2016-12,28,58.836
Hyderabad,PM2.5,2017,01,2017-01,31,72.675
Hyderabad,PM2.5,2017,02,2017-02,24,67.466
Hyderabad,PM2.5,2017,03,2017-03,31,49.396
Hyderabad,PM2.5,2017,04,2017-04,29,55.002
Hyderabad,PM2.5,2017,05,2017-05,31,35.026
Hyderabad,PM2.5,2017,06,2017-06,30,11.591
Hyderabad,PM2.5,2017,07,2017-07,31,13.648
Hyderabad,PM2.5,2017,08,2017-08,31,16.484
Hyderabad,PM2.5,2017,09,2017-09,29,24.904
Hyderabad,PM2.5,2017,10,2017-10,23,46.176
Hyderabad,PM2.5,2017,11,2017-11,30,56.209
Hyderabad,PM2.5,2017,12,2017-12,31,72.116
Hyderabad,PM2.5,2018,01,2018-01,31,68.942
Hyderabad,PM2.5,2018,02,2018-02,28,50.583
Hyderabad,PM2.5,2018,03,2018-03,31,53.67
Hyderabad,PM2.5,2018,04,2018-04,30,38.266
Hyderabad,PM2.5,2018,05,2018-05,31,35.617
Hyderabad,PM2.5,2018,06,2018-06,30,23.046
Hyderabad,PM2.5,2018,07,2018-07,31,17.074
Hyderabad,PM2.5,2018,08,2018-08,31,17.599
Hyderabad,PM2.5,2018,09,2018-09,30,36.351
Hyderabad,PM2.5,2018,10,2018-10,31,54.577
Hyderabad,PM2.5,2018,11,2018-11,30,54.444
Hyderabad,PM2.5,2018,12,2018-12,31,67.409
Hyderabad,PM2.5,2019,01,2019-01,31,67.619
Hyderabad,PM2.5,2019,02,2019-02,28,55.478
Hyderabad,PM2.5,2019,03,2019-03,31,46.998
Hyderabad,PM2.5,2019,04,2019-04,30,36.824
Hyderabad,PM2.5,2019,05,2019-05,31,43.067
Hyderabad,PM2.5,2019,06,2019-06,30,23.173
Hyderabad,PM2.5,2019,07,2019-07,31,15.969
Hyderabad,PM2.5,2019,08,2019-08,31,17.439
Hyderabad,PM2.5,2019,09,2019-09,30,20.854
Hyderabad,PM2.5,2019,10,2019-10,31,38.419
Hyderabad,PM2.5,2019,11,2019-11,30,68.564
Hyderabad,PM2.5,2019,12,2019-12,31,65.048
Hyderabad,PM2.5,2020,01,2020-01,31,52.323
Hyderabad,PM2.5,2020,02,2020-02,29,43.746
Hyderabad,PM2.5,2020,03,2020-03,31,35.884
Hyderabad,PM2.5,2020,04,2020-04,30,30.01
Hyderabad,PM2.5,2020,05,2020-05,31,30.118
Hyderabad,PM2.5,2020,06,2020-06,30,18.635
Hyderabad,PM2.5,2020,07,2020-07,0,
Hyderabad,SO2,2015,01,2015-01,27,4.674
Hyderabad,SO2,2015,02,2015-02,22,5.49
Hyderabad,SO2,2015,03,2015-03,31,5.998
Hyderabad,SO2,2015,04,2015-04,25,8.783
Hyderabad,SO2,2015,05,2015-05,31,9.679
Hyderabad,SO2,2015,06,2015-06,30,8.109
Hyderabad,SO2,2015,07,2015-07,31,5.949
Hyderabad,SO2,2015,08,2015-08,31,7.269
Hyderabad,SO2,2015,09,2015-09,28,4.302
Hyderabad,SO2,2015,10,2015-10,31,6.757
Hyderabad,SO2,2015,11,2015-11,30,10.021
